	sentence	annotation
2609	It is known that the modern life is frequently full of hassles, frustrations, and demands	argument
2610	groups or organizations are a vital part for us in plenty of aspects in different ages and in different backgrounds	argument
2611	groups provide a place for people to gain experiences or achieve goals	argument
2612	almost of us live in the environment of groups	argument
2613	the groups play an essential role in the process of socialization, from children to adults	argument
2614	We begin taking part in groups or organizations during the early days of life, and especially most people continue their social participation in all through life	argument
2615	By making teamwork, the children in schools may learn to how to get along with others	argument
2616	As university students, it is likely for them to join student organization of their major in order to expand their experiences or communicate with others	argument
2617	After graduating from schools, employees might go to business associations for various business resources and benefits	argument
2618	By participating in an organization, it is a positive way for people to obtain some experiences on a particular purpose	argument
2619	A solid group can be a suited environment, which provides people to improve themselves or broaden their horizons	argument
2620	as a student majoring in mass media, I have taken part in mass media student group for a year	argument
2621	When being in the department of art, I have not only learned how to do a project, but also known some famous artists during the term	argument
2622	it is advantage which increase an opportunity on my resume for the sake of getting a better job	argument
2623	groups and organizations would lead people to take action or achieve their goal	argument
2624	Tzu Chi, a non-profit Buddhism organization in Taiwan, is famous for contributing to the social and community services, and medical care	argument
2625	They bring hopes and inspire others with their generous spirit	argument
2626	For accomplishing their missions, the charity should gather people who are volunteers and sponsors for those difficult tasks	argument
2627	they could have chance to help the people in need from all over the world	argument
2628	they lit the light for the poor and victims	argument
2629	humans are a part of the society, and the society includes a wide variety of groups	argument
2630	there are various charities in the world	argument
2631	I myself agree with the plan to build the university	argument
2632	the benefit from it will outweigh the cost	argument
2633	I will be happy to hear that the government has a plan to build a new university in my community	argument
2634	There are many advantages setting up the university such as more opportunities to people in the community to pursue their studies, creation of jobs	argument
2635	This new university will allow a great number of people in my community to have a chance to study	argument
2636	suppose you live in a faraway community where there is no single university and you might not want to leave your family	argument
2637	If you would like to attend a business school, you have to travel across the country to get to a distant university	argument
2638	He or she definitely can get in the business school in the proposed community's university	argument
2639	a number vacant positions need to be filled	argument
2640	the university will have to hire professors, employees and etc	argument
2641	there will be more opportunities to work in the community	argument
2642	This can also help stimulate the local economy	argument
2643	when people have jobs, they will have money to spend on goods and services	argument
2644	building the university may lead to some social problems	argument
2645	A number of people then may come from any other communities in order to get in to or get the jobs at the university	argument
2646	When many people congregate in one place, I think that some kinds of social problems will follow	argument
2647	Traffic may worsen	argument
2648	More wastes have to be managed	argument
2649	Maybe crime rate will also increase	argument
2650	These social problems may impair the quality of life in the community	argument
2651	individuals should pay their college tuition	argument
2652	it would cost too much, the college education is a personal's choice, and there are many ways to fund a college education	argument
2653	the individual should finance his or her education	argument
2654	it would cause too much cost from taxpayers and the governmen	argument
2655	it would affect all taxpayers whether or not they benefit from the use of the funds	argument
2656	making college education free would cost too much	argument
2657	It would divert public funds from other needs such as law enforcement, infrastructure and so forth	argument
2658	There are many other needs which should come first, such as providing health care to all American, or improving public schools	argument
2659	it would cause to raise our taxes again and again to fund college education	argument
2660	those people should make the financial investment in their own choice; not the government	argument
2661	it is a personal choice to go to a college	argument
2662	Not everyone wants to go to a college	argument
2663	People who want to make more money, and live a better life than other people decide to take a college education	argument
2664	there are many ways to fund a college education	argument
2665	People who cannot afford to pay their tuition benefit from the scholarship, financial aids, and other funds	argument
2666	the government already helps pay college expense through indirect means	argument
2667	They often provide services such as fire departments, medical assistance, and police protection for the schools and their students	argument
2668	They also provide funds for academic research	argument
2669	While the money is not given to individual students, these contributions are not trivial	argument
2670	it is a personal choice	argument
2671	I personally consider this fact as the harmful thing that television has brought upon us	argument
2672	it has destroyed communication among friends and family	argument
2673	television has some good sides	argument
2674	they can be isolated from others	argument
2675	people watch television too much	argument
2676	Children, for example, pay more attention on movies, music show provided by television and do not want to do anything else such as going to school or practicing exercise with friends will be taken apart by others	argument
2677	Gradually, their friends leave them behind either activities or studying	argument
2678	children will learn behavior from what they see on TV not from their parents	argument
2679	with the rapid change of the standard of life, each family has three or four TV in each room is more common	argument
2680	Parents and even children do not want to communicate with each other instead of watching TV in their own room	argument
2681	communication between family members is visibly destroyed	argument
2682	parents are not able to function their parental care as the necessary thing to children	argument
2683	watching too much television people will unconsciously learn bad behavior that sow division among human	argument
2684	watching film about terrorist children will be able to consider terrorism as a right thing	argument
2685	it is much more gratifying to stay side by side and cheer up the team at the stadium rather than just to stay at home and watch the match alone	argument
2686	watching the match live at the stadium is more enjoyable	argument
2687	watch a football match on television it is comfortable and pleasing	argument
2688	It can be unforgettable moments in your life	argument
2689	watching a live football game is an exceptional experience	argument
2690	attending a live football match is very fulfilling	argument
2691	Before the match starts, thousands of fans gathering outside of the stadium with team flags, colorful outfits, sound of trumpets and rattles	argument
2692	As the game kicks off, the atmosphere inside the stadium is even more exciting	argument
2693	You are watching football stars play the game with your own eyes and sharing your feelings with about 40,000 people at the stadium, such an excitement you can never have when you are watching it at home	argument
2694	Everybody yells and sings together, the stadium is like bursted out whenever a goal is scored	argument
2695	See, you will be bored if you are watching it alone	argument
2696	The tickets to get in the stadium may be a little expensive	argument
2697	you will gain much more entertainment value from the game	argument
2698	You can cherish your experience for a long time	argument
2699	it can be an exclusive experience	argument
2700	"If it is a crucial win to acclaim a trophy, you will be ""on site"" to witness and celebrate the victory"	argument
2701	"You can watch it at home, but ""easy come, easy go"", you will quickly forget it, like a movie"	argument
2702	new forms of energy cannot soon replace fossil fuels such as gases, oil, and coal	argument
2703	due to the limitation of technology renewable resources are relatively expensive	argument
2704	Researches in renewable energy cost a huge amount of money which developing countries cannot afford	argument
2705	fossil fuels are abundant and inexpensive in many areas	argument
2706	it is estimated that China has the largest deposit of coal in the world and the government does not want to invest too much money on new forms of energy, say expensive solar batteries and wind farms	argument
2707	the plan of renewable resources of energy may face challenges in that not every country can afford the reforming	argument
2708	these new forms of energy may not be as clean and green as we think	argument
2709	utility companies claim that renewable energy is environmentally friendly	argument
2710	Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long-term environmental hazards	argument
2711	the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams	argument
2712	This damages the habitats of many valuable fish and wading birds	argument
2713	the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up; leaving problems for the following generations	argument
2714	renewable resources are not as reliable as we think	argument
2715	contemporarily fossil fuels cause serious environmental conundrums such as acid rain, deduction of ozone layer and global warming	argument
2716	these problems can be solved by improving efficiency of the mechanism and reducing emissions	argument
2717	we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain	argument
2718	These improving methods are often cheaper and simpler compared to the high-tech of renewable energy	argument
2719	With these solutions fossil fuels seem more sustainable	argument
2720	there is no way those new forms of energy will replace fossil fuels soon	argument
2721	human needs for farmland, housing and industry are more important	argument
2722	protecting endangered animals is necessary	argument
2723	land used for farmland, housing and industry can benefit more to the whole society	argument
2724	the economy of the whole society will be developed with the help of agriculture, real estate industry and industry, in particularly industry which is the pillar industry of national economy	argument
2725	they produce plenty of profits	argument
2726	the society will be stable and harmony due to more farmland and industry	argument
2727	more farmlands and industries can provide more job opportunities which can decrease the unemployment rate and crime rate	argument
2728	the needs for farmland, housing and industry are more important	argument
2729	farmland, housing and industry can satisfy the desire of human that living a better life	argument
2730	farming, housing and industry provide us the food we eat, place we live, clothes we wear, which are essential to live	argument
2731	Especially in some poor areas, survival is the most significant thing	argument
2732	highly developed agriculture and industry can improve our living conditions which allow us have a good quality life	argument
2733	it can do good to protect the endangered animals	argument
2734	farmland, housing and industry will occupy the land used for endangered animals	argument
2735	agriculture and industry make a contribution to the economy	argument
2736	we can have more advanced methods to take care of endangered animals	argument
2737	we can invent new technique to help endangered animals to produce offspring to be sure they would not distinct	argument
2738	people who learn a foreign language in the country in which it is spoken have a deeper understanding of different language skills than those who learn the same languages in their own countries	argument
2739	advantages of learning language in the country in which is spoken outweigh the advantages of the other way of learning of a new language	argument
2740	he can learn most useful idioms, proverbs and so many other things which the former person, person 'A', does not have access to	argument
2741	when a new learner wants to learn a new language in the country in which it is spoken, he has the opportunity to communicate with natives	argument
2742	He may find native friends and may participate in groups where members are people from the foreign country	argument
2743	it leads to better understanding of language essential skills	argument
2744	He also has access to the most up-to-date language	argument
2745	There are lots of evidences show that communication is the most important factor in learning a new language	argument
2746	When you are exposed to an environment where everybody talks to you in the new language you want to learn and expects you express words from the same language, you are forced to learn it as soon and good as possible	argument
2747	he can set aside enough time and energy dedicated to learning the language	argument
2748	Person 'A' who learns a non-native language in his country may receive benefit from a step-by-step teaching method	argument
2749	he is not jumping into the foreign country	argument
2750	all these people most likely have learned the language, more or less, in the same way	argument
2751	all the learners are probably from the same country	argument
2752	if I wanted to learn a new language and had enough money to afford the travel, I would definitely make the second choice	argument
2753	physical exercise is a crucial part of every school day	argument
2754	Exercise is good not only for having a good health body, but also for the mind	argument
2755	including exercise in children's daily routine, it is a good way to teach them the importance of physical activity from an early age	argument
2756	Physical activity helps children to grow up physically healthier	argument
2757	the rate of obesity in children has increased every year, it will be very beneficial for children to have a daily physical activity and get a break from being sitting several hours at school	argument
2758	exercise will help them to not be less exposed to illness related with cardiovascular, higher blood and cholesterol issues	argument
2759	Daily exercise will help also to develop children's brain function	argument
2760	It is well known how important it is to exercise regularly to help the body system to work better	argument
2761	When people exercise, the respiratory system's function is enhanced, helping all organs, including the brain, to get more oxygen in	argument
2762	Daily exercise will provide children with a mental break which will boost them to be efficient learners	argument
2763	Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine	argument
2764	Children are bombarded with lectures about nutrition and physical activity; however, they will be more beneficed if that knowledge can be put in practice	argument
2765	they can stick with the routine and make the daily physical activities a good habit on their whole life	argument
2766	It will meliorate not only mental and body health, but also will establish in children a habit of doing it, giving them the opportunity to measure the worth of including such an important activity in their daily live schedules	argument
2767	Including physical activity in children's school day should be strongly considered	argument
2768	it is not the good idea for teenagers to have job while they are still students	argument
2769	it can interfere with their life in various ways	argument
2770	many argue that it provide good working experience	argument
2771	Having jobs would affect the health of the student	argument
2772	It divert their mind from studies and would take away their childhood phase from their life	argument
2773	for a teenager it is important to pay attention on their studies	argument
2774	Having job would affect their health, divert them from studies and take away one of the important phase from their life	argument
2775	would affect their mental and physical health	argument
2776	jobs has various responsibilities like attendance, sometimes extra work and so on	argument
2777	This would result in stress, tension and tiredness	argument
2778	They won't be able to get proper time for relaxation, sleep	argument
2779	If the student get involved himself in job in rest of the time, then it would cause an extra burden on them	argument
2780	He has to spend his most of time in school to get a good grades	argument
2781	A student has to do lots of studies in today's competitive world to prove himself	argument
2782	jobs can divert students from their studies	argument
2783	If students started earning in earlier age in their life, then they get attracted towards money	argument
2784	They feel themselves independent and would prefer to work more for money	argument
2785	This would affect their studies, they loose their interest from studies	argument
2786	they drop out their studies so as to earn more money	argument
2787	the main drawback of teenagers job is that, they miss out the fun of their childhood time	argument
2788	they should take advantage of life as much possible they can	argument
2789	They have whole life to do job and prove themselves, but the childhood phase will never return in their life	argument
2790	He would miss various childhood activities such as hang out with friends, clubs and fun activities and social interaction with others	argument
2791	In modern life, zoos have become even more important in serving as places for people to study and enjoy the nature while a lot of natural destruction is made to build towers and skyscrapers	argument
2792	recently, zookeepers have also tried their best to make animals feel more comfortable by making artificial landscapes more familiar to the nature, taking care all animals in both feeding and sanity	argument
2793	zoos are fascinating places of entertainment	argument
2794	the very nature and wildness are all brought into zoos and spending time there help us to forget all stress as well as pressure	argument
2795	all zoos serve relates to education	argument
2796	Many students as well as people find zoos as good places for witnessing and researching the true animal world	argument
2797	some zoos are also reservation sites of many animals that are about to become extinct	argument
2798	humanities benefit so much from zoos	argument
2799	zoos just take away freedom of animals	argument
2800	Being confined, animals may lose their own nature as well as wildness and feel upset and discontented	argument
2801	zoos are some kind of prisons and it's so cruel and wrong to keep animal in such prisons	argument
2802	I personally prefer studying in a group due to these noticeable features, getting help from other students, improving my attitude for learning, managing my time in an effective way	argument
2803	I strongly prefer studying in a group of my friends because of some important opportunities gaining with this activity	argument
2804	When pupils make a group for studying, all member of group have the same chance to help each other	argument
2805	They can work together for understanding the complicated aspect of a course	argument
2806	when a group faces with complex math problem, they can share their opinions to solve it	argument
2807	such a remarkable effect has incorporation that all students can improve their weak points in a group	argument
2808	Increasing the motivation and competence spirit are another benefit of group-studying	argument
2809	In a group of student, the best of those always encourages others to study harder	argument
2810	pupils often have a tangible competence in order that they can get the highest grade in a group	argument
2811	better learning is one of noticeable result of these competences and encouragements	argument
2812	time management is another brilliant benefit of group-studying	argument
2813	Group-studying causes some kind of internal obligation to manage the time, inasmuch as we always care about other people and we do not want to waste their time	argument
2814	When the students study with their friends, they should have schedule to use their time in an effective manner	argument
2815	I can receive some helps from other student as well as improving my learning skills, also managing of time is another achievements of group-studying	argument
2816	other prefer to be surrounded by a large number of friends	argument
2817	spending time with a large number of friends can add more to one's life	argument
2818	staying in contact with a large number of friends gives the opportunity to learn more from the others' experiences	argument
2819	among a large number of people there could be someone who practices a particular sport, or plays an instrument or likes traveling very much and from their experiences you can be attracted to try something new that you had never considered before	argument
2820	a large number of friends can help you to consider all the possible solutions to a problem and to make you more open-minded	argument
2821	if you happen to face a problem and ask them for advice, your friends you will see that issue from their different point of views and accordingly they will help you to consider better all advantages and disadvantages	argument
2822	When you have just few close friends, on one hand you develop a more intimate relationship with them and you feel you can trust them more	argument
2823	they often will give you viewpoints not so different from yours, adding less to your experience	argument
2824	while differences give the opportunity to learn, they can also mean that sometimes it can be difficult to reach an agreement	argument
2825	This would not happen or at least would happen rarely if one decides to spend time with one or two close friends	argument
2826	in this case it is more likely that interests and preferences are the same	argument
2827	The use of public transportation is the best way to conserve natural resources gradually run out	argument
2828	Cars depend on oil and gasoline to move	argument
2829	If people use too many private cars, the oil and gasoline nonrenewable will run out quickly	argument
2830	Instead of using many private cars, people can use public transportation, such as bus, train, subway, each one can get far more people and less oil and gasoline are used up per person	argument
2831	The use of public transportation helps in reducing the air pollution	argument
2832	Cars use oil and gasoline and send out gas such as carbon dioxide, heat and so on	argument
2833	They cause pollution and make the Earth warmer	argument
2834	The more cars are driven, the more pollution will be put into air	argument
2835	If we use the public transportation, less cars will be used and less pollution will be emitted	argument
2836	The atmosphere, surrounding us, will be protected and help us more healthy	argument
2837	The use of public transportation make us live more sociable	argument
2838	When we drive a private car, we are alone or only our family members that we already know and lost the opportunity to make friends with others or to see that we are a part of this society	argument
2839	When using public transportation, we have a chance to meet more people and more chances to discovery new aspects of life	argument
2840	Using public transportation has a lot of advantages for the modern society facing a lot of problems: the environmental population, the isolation in life, the depletion of natural resources	argument
2841	The development of public transportation is the most essential thing for a developed society	argument
2842	Public transportation keeps society from the depletion of natural resources, the air pollution, the loss of a sense of community	argument
2843	we must help animals live safely and comfortably in their own environment	argument
2844	we have to assit animals and provide them the best quality of life possible	argument
2845	Scientific facts showed the damage that zoos can inflict on animals	argument
2846	many zoos do not meet the standards of care required for them	argument
2847	Many scientific studies have revealed the detriment that zoos have caused to animals	argument
2848	like we, human beings, animals are delivered to this world with genetic instincts	argument
2849	When we captivate animals and put them to live a style of life that they are unfamiliar with, they begin to loose those in-born instincts	argument
2850	when they are released or in the worst case, when they escape, they act disorientated and this contributes to the animal mortality rate	argument
2851	various zoos do not have the proper implements or policies that assure the quality of animal care	argument
2852	I was shocked by the cruelty which animals were treated	argument
2853	I can not think of any staff memeber who did not have an improper behaviour towards the animlas in the zoo	argument
2854	They beat them up	argument
2855	they did not wanted to eat their meals and then excused themselves saying that it was a way to train the animals	argument
2856	If a university plans to develop a new research in my country and I have to choose between establishing a centre for business research or a centre for agriculture research, I would opt for the second one	argument
2857	my country has a lot of land which is useful for the agriculture	argument
2858	Most of these lands are left without any treatment	argument
2859	The centre for research in agriculture can help my co-citizens to better exploit these land	argument
2860	This centre can also help people there to solve their issues related to their land	argument
2861	Especially, if they have no knowledge or education in this field	argument
2862	the centre for research in agriculture helps the economy of my country to improve	argument
2863	The agriculture field has only thirty percent as a market part	argument
2864	The centre of research can raise the market part of this field by developing the agriculture products	argument
2865	the dates are the most important agriculture product in my country	argument
2866	The centre of research for agriculture can make some research in how to get a good quality of this product, how to treat the Palme and maybe how to treat the land of the palms	argument
2867	Another reason that makes the centre of research for the agriculture more important than the centre of business research is that the first one can create a lot of jobs	argument
2868	showing people how to exploit a land and get good agriculture products will push people to think about working in the field of agriculture rather than working in business or other field to make money	argument
2869	a centre of business research is more important	argument
2870	we have to be in parallel with the advanced countries which have focused in business field	argument
2871	being a developed country does not mean that we have to focus only in business, but we have to focus on what really bring us to the level of self satisfaction, and the agriculture for our country is the field that can realize that	argument
2872	My country need to focus more on the agriculture by establishing centers for research in this field, which will have some very positive consequences on agriculture people work, on the economy and on the employment	argument
2873	One of these several ways of learning that I prefer is doing things by my self rather than learning by reading about things or learning by listening to people talking about	argument
2874	learning by doing things develops our maturity	argument
2875	When you do things by your self, you learn to depend on yourself	argument
2876	You will not be in need to refer to books or persons	argument
2877	The fact of doing things by ourselves can help us to get some experiences that would strong our maturity	argument
2878	if some one wants to learn how to be a leader, they have to experience this by being in a real situation of leading a team or a group, or even a situation	argument
2879	We can not be leaders by reading books or by listening to person talking about leading	argument
2880	learning by doing things is more exciting than learning by reading about things or listening to people talking about	argument
2881	There are a lot of things in life that should be learnt by doing them	argument
2882	Reading about things or listening to people talking about can rarely submit the same sensation or the same excitement to some one who wants to learn about the same thing	argument
2883	People who want to learn how to swim have to go to the beach or to the swimpool and laid themselves in the water to feel and know what is swimming	argument
2884	Nor listening to people or reading about can teach them swimming	argument
2885	we find more motivation to continuing on learning by doing things	argument
2886	With the time, Reading about things or listening to people talking about could become more and more boring	argument
2887	Learning by doing things gives us more and more pleasure especially if we success in learning perfectly this things	argument
2888	we become motivated to learn other things by doing them	argument
2889	learning by doing things is the best way and the best method to learn things	argument
2890	there are good arguments in favour of this trend	argument
2891	Burning plane fuel can releases carbon dioxide into environment that cause the Earth to heat up	argument
2892	governments should certainly spend money on the public transportation system	argument
2893	it would deal with problems that the rising number of private cars is creating	argument
2894	the using of public transportation reduces the amount of resources using on transportation	argument
2895	the more cars we use means that the faster gasoline in this world is used up	argument
2896	Cars depend on gasoline, which is a non-renewable resource	argument
2897	if the public transportation is efficiently used, the amount of gasoline consuming per person will be much lower	argument
2898	this definitely helps to reserve our invaluable natural resource, gasoline	argument
2899	public transportation helps to solve the air pollution problems	argument
2900	public transports use much less gasoline to carry people than private cars	argument
2901	It means that by using public transports, the less gas exhaust is pumped to the air and people will no longer have to bear the stuffy situation on the roads, which is always full of fumes	argument
2902	using public transportation is much safer than private transportation	argument
2903	According to National Safety Council, riding the bus is over 170 times safer than private care	argument
2904	there is no reason that governments should hesitate to invest in public transportation, a healthy, safe and economical way of transporting	argument
2905	spending money on improving public transportation is necessary	argument
2906	it is the key to protect our world, creating a healthy and safe environment for people to live in	argument
2907	I prefer to study individually	argument
2908	it helps me to concentrate more, and it helps me to build my personality	argument
2909	I agree with the idea of studying a lone	argument
2910	it helps me to focus more and establish my personality	argument
2911	Studying alone helps us to focus more in our lessons	argument
2912	I am a type of person who cannot comprehend my subjects unless I am alone	argument
2913	I can prepare my schedules, guidelines, exercises and go over them all	argument
2914	we have a lot of subjects which require us to sit and study alone such as math, reading, and drawing	argument
2915	I can take advantage of every minute without wasting by studying alone	argument
2916	we are building our personalities when we study alone	argument
2917	answering our homework alone encourages us to be more responsible and independent	argument
2918	it motivates us to be accurate in our work in the future	argument
2919	when I fix my study plan with a specific time and finish it on time, it improves my ability in the future to become more precise and careful	argument
2920	human activities are having a bad effect upon our planet	argument
2921	human are polluting the Earth's environment, exhausting natural resource and threatening the living of other species	argument
2922	People are corrupting their ecosphere	argument
2923	In recent decades, concurrently with the increase of human consume, the waste discarded by human also multiplies	argument
2924	"These wastes including household waste and industrial waste are so big that a ""new"" continent is now being formed in the sea from garbage"	argument
2925	the industrial exhaust gases are adulterating the air, causing the insalubrious phenomenon such as acid rain, global warming or climate change	argument
2926	people are draining the Earth's natural resources	argument
2927	These resources such as oil, coal are vital for human activity	argument
2928	nowadays, the exploitation activities of these resources are increasing dramatically to adapt to the infinite need of people	argument
2929	Researchers indicated that most of natural resources are un-recyclable and only several decades after, the Earth's natural resources are totally exhausted	argument
2930	At that time, human activity will be seriously affected due to the dependence on these resources	argument
2931	people are endangering other species' live	argument
2932	Hunting has been a fundamental activity of human for having food	argument
2933	Through million years of hunting, especially in recent centuries with the innovation of rifle and dynamite, people have killed many animals and even have made some kinds of them become extinct	argument
2934	people, suffering from the population pressure, are expanding their living area	argument
2935	the living area of other species narrowed	argument
2936	This narrowing of living region is pushing many creatures to the brink of extinction	argument
2937	human activity are gradually destroy the Earth	argument
2938	it is polluting the Earth environment, depleting the resource and imperiling other species' lives	argument
2939	supporting art will benefit the human beings and the company in short-term interest	argument
2940	I still hold the environment protection for long-term interest	argument
2941	conservation is more urgent now than at any time in history	argument
2942	supporting environment protection will benefit the company eventually	argument
2943	conservation leads us to a higher standard of living	argument
2944	an increasing amount of people pay more attention to conservation	argument
2945	sponsoring conservation is a more efficient method of advertising	argument
2946	Just imagine if the project your company is sponsoring effectively improves the environment, then your company would be known as an environmentally-friendly company and benefit from it in this consumer-oriented society	argument
2947	According to a statistic conducted by the International Animal Preserving Association, we have only ten percent of the animals that have ever existed, which means that the biodiversity of our home is grievously endangered	argument
2948	rising sea levels, caused by global warming, have reached a level that is threatening human's life in many countries	argument
2949	If we continue discharging carbon dioxide with non-environmentally friendly cars, nations like Japan will be submerged and weather patterns could change, causing flooding, drought, and an increasing amount of damaging storms	argument
2950	the ecosystem is in its worst condition ever and if we didn't take harsh measures now, we never will	argument
2951	art is one of the best ways of entertaining human beings	argument
2952	with exhaust fumes and acid rain, we do not have the energy and enthusiasm to appreciate the paintings or photographs	argument
2953	Biodiversity and a more beautiful nature are not only the results of abetter environment but also are the necessities of photography and other types of art	argument
2954	the co-workers should believe in fellowship	argument
2955	This helps them to enjoy their work life while building up very strong personal relationships	argument
2956	you spend most of your day at office	argument
2957	If you have a good company in office, it is certainly a blessing	argument
2958	a good co-worker needs to have three most important characteristics such as cooperation, trustworthiness, and fellowship	argument
2959	The co-workers should be cooperative with one another	argument
2960	The co-workers need to trust each other	argument
2961	If they do not cooperate, there will be lots of disputes	argument
2962	They should not act on suspicion	argument
2963	he always left office sharp on time without giving any consideration whether the work has been finished or not	argument
2964	I once had a co-worker who was too family conscious	argument
2965	Most of the time, I had to do his work in order to protect him from getting caught to the supervisor who was a very authoritative person	argument
2966	one day I wanted to be off early because I had to take my mother to the doctor	argument
2967	When I requested my co-worker to give a helping hand to finish my work early, he turned down my request giving a silly excuse	argument
2968	From that day onwards I did not offer him any support and finally he was transferred from our department to a distant location as a punishment for his irresponsibility	argument
2969	if the co-workers do not corporate with each other that would be devastating in a work environment	argument
2970	This is a very important aspect in the work environment	argument
2971	I came across a situation once such that one of my subordinates used to suspect his co-worker for carrying tales to me	argument
2972	To a certain extent his suspicion was valid as his co-worker made several attempts to highlight the drawbacks of him	argument
2973	I never encourage tale carriers as a principle and therefore his co-worker gave up talking ill against him with me	argument
2974	But this mistrust continued and created very unpleasant situations for everybody in my department	argument
2975	it is one's hard work that helps him reach his target	argument
2976	I do not see any rational in believing in luck to reach one's goals	argument
2977	it is good to be lucky	argument
2978	depending on luck for everything is not good	argument
2979	I strongly believe in hard working that would not easily disappoint you as luck sometimes does	argument
2980	if you depend only on luck for all your accomplishments, you are taking a great risk	argument
2981	Luck is something intangible and no one can guarantee that it would ever come your way	argument
2982	If it doesn't work, it would be a great disappointment	argument
2983	all my accomplishments were backed by my hard work, not my luck	argument
2984	I never did encounter any disappointments of missing my goals	argument
2985	if you strive hard to achieve what you want, then your hard work would take you at least closer to your final goal	argument
2986	those who believe in hard work are clear about their goals and know about their final destination	argument
2987	They carefully organize the process of achieving their targets and continue to evaluate their progress until they reach the final goal	argument
2988	If you believe in luck, you would be clueless about where you are heading	argument
2989	a friend of mine, who had severe financial constraints, had the habit of buying lottery tickets thinking that one day he would win a lottery	argument
2990	He was living in an illusion that he can solve his financial issues with this lottery	argument
2991	up to this day his luck has not appeared and problems have got further worsened	argument
2992	if you work hard, luck too might shine on you and take you some more steps further ahead from your actual target	argument
2993	my boss worked tirelessly for his promotion	argument
2994	He looked at every aspect that he needed to qualify for the promotion	argument
2995	He realized that having a master's degree would be a great credential for him to outperform his competitors	argument
2996	he had many commitments at home and work, he somehow managed to complete this degree before he was eligible to apply	argument
2997	At the end he was not only able to get the promotion amidst a stiff competition but also got nominated for a foreign scholarship	argument
2998	he had more credentials than other officers in his capacity	argument
2999	traditional learning still has many benefits to the students	argument
3000	online classes have many advantages	argument
3001	I prefer traditional learning classes	argument
3002	the participant with the others like classmates or professors is still an important factor in studying	argument
3003	Working in group leads to more discussion and more opinion among the class	argument
3004	the discussion class results in expanded children vision and their respect to others roommate's ideas	argument
3005	Unlike the distance learning that children have few opportunities to discuss with their friends	argument
3006	classroom learning provides other activities than studying	argument
3007	During student's free time, they have a number of activities that they can join, such as playing sports, going to lab, or going to library	argument
3008	These activities lead to more interact with their friends	argument
3009	Connection with friends improves their IQ abilities	argument
3010	they have a chance to learn about their societies	argument
3011	the online course keeps the children at their home only	argument
3012	in school, there are professors that guided you during you had a problem or needed an advice	argument
3013	The professor provides good answers to you	argument
3014	They do not mind helping you, and they never leave you alone when you got a problem	argument
3015	in distance learning, these aspects of the professor had reduced their important	argument
3016	The professor has been assigned to teach only	argument
3017	there will be a long response from the teachers when children ask them a question	argument
3018	students should be free not to attend classes	argument
3019	it improves the quality of student life as well as their learning motivation and teaches important life skills	argument
3020	it is clear that going to classes should be optional for students	argument
3021	I hold this belief due to the improvement of students' current experience as well as the valuable skills and knowledge they obtain for their whole life afterwards	argument
3022	some students might learn better at home on their own, for instance, by reading the textbook	argument
3023	This problem occurs especially if the lecturer is lethargic	argument
3024	By letting students choose not to attend class you give them the opportunity to escape bad teaching	argument
3025	they are able to save precious study time and dive into the course syllabus independently	argument
3026	being free to stay away from classes improves flexibility and therefore quality of student life	argument
3027	Sometimes the wild party on Thursday night is too good to end already at midnight only because of a lecture on Friday in the morning	argument
3028	With a liberal policy students are able to postpone the learning to the afternoon which gives a feeling of freedom and improves time efficiency	argument
3029	Research has shown that the more satisfied the students are with those life aspects, the better they perform in academic areas	argument
3030	Intrinsic motivation is known to be much more desirable because it leads to better learning and well-being	argument
3031	By giving students the freedom to choose about class attendance they might rather be thinking about why they decided to study and learn to motivate themselves	argument
3032	These are crucial skills for the duration of their study and their whole life time	argument
